url,content
https://sunway.edu.np/career-placements,Reach Out
https://sunway.edu.np/career-placements,Quick Links
https://sunway.edu.np/blogs,Reach Out
https://sunway.edu.np/blogs,Quick Links
https://sunway.edu.np/life-at-sunway,Reach Out
https://sunway.edu.np/life-at-sunway,Quick Links
https://sunway.edu.np/contact,Reach Out
https://sunway.edu.np/contact,Quick Links
https://sunway.edu.np/events,Reach Out
https://sunway.edu.np/events,Quick Links
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Reach Out
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Quick Links
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Reach Out
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Quick Links
https://sunway.edu.np/author/sunwayadmin,Reach Out
https://sunway.edu.np/author/sunwayadmin,Quick Links
https://sunway.edu.np/category/blog,Reach Out
https://sunway.edu.np/category/blog,Quick Links
https://sunway.edu.np/for-ai-enthusiasts-a-fascinating-journey-through-the-history-of-artificial-intelligence,Reach Out
https://sunway.edu.np/for-ai-enthusiasts-a-fascinating-journey-through-the-history-of-artificial-intelligence,Quick Links
https://sunway.edu.np/author/sunwayseomanager,Reach Out
https://sunway.edu.np/author/sunwayseomanager,Quick Links
https://sunway.edu.np/program/artificial-intelligence,Semester 1
https://sunway.edu.np/program/artificial-intelligence,Semester 2
https://sunway.edu.np/program/artificial-intelligence,Semester 1
https://sunway.edu.np/program/artificial-intelligence,Semester 2
https://sunway.edu.np/program/artificial-intelligence,Semester One/Semester Two
https://sunway.edu.np/program/artificial-intelligence,Semester 1
https://sunway.edu.np/program/artificial-intelligence,Semester 2
https://sunway.edu.np/program/artificial-intelligence,Reach Out
https://sunway.edu.np/program/artificial-intelligence,Quick Links
https://sunway.edu.np/apply-for-program-2,Reach Out
https://sunway.edu.np/apply-for-program-2,Quick Links
https://sunway.edu.np/power-of-artificial-intelligence-in-network-security-from-fraud-detection-to-edge-computing-in-telecommunication,Reach Out
https://sunway.edu.np/power-of-artificial-intelligence-in-network-security-from-fraud-detection-to-edge-computing-in-telecommunication,Quick Links
https://sunway.edu.np/considering-a-bachelor-degree-in-ai-heres-what-you-must-know,Reach Out
https://sunway.edu.np/considering-a-bachelor-degree-in-ai-heres-what-you-must-know,Quick Links
https://sunway.edu.np/apply-for-program,Reach Out
https://sunway.edu.np/apply-for-program,Quick Links
https://sunway.edu.np/enhance-your-job-placement-opportunities-steps-to-a-better-linkedin-profile-in-2024,Reach Out
https://sunway.edu.np/enhance-your-job-placement-opportunities-steps-to-a-better-linkedin-profile-in-2024,Quick Links
https://sunway.edu.np/iot-based-automatic-water-temperature-adjustor-by-sabin-shrestha,Reach Out
https://sunway.edu.np/iot-based-automatic-water-temperature-adjustor-by-sabin-shrestha,Quick Links
https://sunway.edu.np/category/student-blog,Reach Out
https://sunway.edu.np/category/student-blog,Quick Links
https://sunway.edu.np/analyzing-netflix-movie-trends-are-movies-getting-shorter,Reach Out
https://sunway.edu.np/analyzing-netflix-movie-trends-are-movies-getting-shorter,Quick Links
https://sunway.edu.np/partner-institutions-with-digischool-uk-colleges,Reach Out
https://sunway.edu.np/partner-institutions-with-digischool-uk-colleges,Quick Links
https://sunway.edu.np/merit-based-it-scholarship-in-nepal-worth-2-crore,Reach Out
https://sunway.edu.np/merit-based-it-scholarship-in-nepal-worth-2-crore,Quick Links
https://sunway.edu.np/apply-for-scholarship,Reach Out
https://sunway.edu.np/apply-for-scholarship,Quick Links
https://sunway.edu.np/discover-the-best-python-courses-in-nepal,Reach Out
https://sunway.edu.np/discover-the-best-python-courses-in-nepal,Quick Links
https://sunway.edu.np/is-ai-reshaping-nepals-future-discover-the-impact-of-artificial-intelligence-in-nepal,Reach Out
https://sunway.edu.np/is-ai-reshaping-nepals-future-discover-the-impact-of-artificial-intelligence-in-nepal,Quick Links
https://sunway.edu.np/highest-salary-paying-ai-jobs-in-nepal,Reach Out
https://sunway.edu.np/highest-salary-paying-ai-jobs-in-nepal,Quick Links
https://sunway.edu.np/top-ai-college-in-nepal-for-a-bright-future,Reach Out
https://sunway.edu.np/top-ai-college-in-nepal-for-a-bright-future,Quick Links
https://sunway.edu.np/ielts-scholarships-12-graduates-sunway,Reach Out
https://sunway.edu.np/ielts-scholarships-12-graduates-sunway,Quick Links
https://sunway.edu.np/category/uncategorized,Reach Out
https://sunway.edu.np/category/uncategorized,Quick Links
https://sunway.edu.np/10-reasons-to-study-data-science,Reach Out
https://sunway.edu.np/10-reasons-to-study-data-science,Quick Links
https://sunway.edu.np/data-science-career,Reach Out
https://sunway.edu.np/data-science-career,Quick Links
https://sunway.edu.np/workshop/7-days-free-digital-marketing-data-science-bootcamp,Reach Out
https://sunway.edu.np/workshop/7-days-free-digital-marketing-data-science-bootcamp,Quick Links
https://sunway.edu.np/apply-for-workshop,Reach Out
https://sunway.edu.np/apply-for-workshop,Quick Links
https://sunway.edu.np/2025/02,Reach Out
https://sunway.edu.np/2025/02,Quick Links
https://sunway.edu.np/2024/01,Reach Out
https://sunway.edu.np/2024/01,Quick Links
https://sunway.edu.np/2023/12,Reach Out
https://sunway.edu.np/2023/12,Quick Links
https://sunway.edu.np/automatic-panipuri-water-dispenser-at-sunway-college,Reach Out
https://sunway.edu.np/automatic-panipuri-water-dispenser-at-sunway-college,Quick Links
https://sunway.edu.np/what-is-data-science-history-lifecycle-applications,Reach Out
https://sunway.edu.np/what-is-data-science-history-lifecycle-applications,Quick Links
https://sunway.edu.np/category/data-science,Reach Out
https://sunway.edu.np/category/data-science,Quick Links
https://sunway.edu.np/how-to-become-a-data-scientist,Reach Out
https://sunway.edu.np/how-to-become-a-data-scientist,Quick Links
https://sunway.edu.np/data-science-terms,Reach Out
https://sunway.edu.np/data-science-terms,Quick Links
https://sunway.edu.np/alternatives-to-bba-after-12,Reach Out
https://sunway.edu.np/alternatives-to-bba-after-12,Quick Links
https://sunway.edu.np/all-about-bcs-hons-computer-and-data-science,Reach Out
https://sunway.edu.np/all-about-bcs-hons-computer-and-data-science,Quick Links
https://sunway.edu.np/how-does-tiktok-algorithm-work,Reach Out
https://sunway.edu.np/how-does-tiktok-algorithm-work,Quick Links
https://sunway.edu.np/2023/11,Reach Out
https://sunway.edu.np/2023/11,Quick Links
https://sunway.edu.np/which-college-offers-the-best-program-for-artificial-intelligence-in-nepal,Reach Out
https://sunway.edu.np/which-college-offers-the-best-program-for-artificial-intelligence-in-nepal,Quick Links
https://sunway.edu.np/why-is-the-scope-of-data-science-a-compelling-career-choice-in-nepal,Reach Out
https://sunway.edu.np/why-is-the-scope-of-data-science-a-compelling-career-choice-in-nepal,Quick Links
https://sunway.edu.np/2023/10,Reach Out
https://sunway.edu.np/2023/10,Quick Links
https://sunway.edu.np/study-in-nepal-with-ecan-softed-it-scholarship,Reach Out
https://sunway.edu.np/study-in-nepal-with-ecan-softed-it-scholarship,Quick Links
https://sunway.edu.np/2023/09,Reach Out
https://sunway.edu.np/2023/09,Quick Links
https://sunway.edu.np/2023/08,Reach Out
https://sunway.edu.np/2023/08,Quick Links
https://sunway.edu.np/2023/07,Reach Out
https://sunway.edu.np/2023/07,Quick Links
https://sunway.edu.np/generative-ai-pioneering-the-future,Reach Out
https://sunway.edu.np/generative-ai-pioneering-the-future,Quick Links
https://sunway.edu.np/beyond-the-classroom-unleashing-ai-and-data-science,Reach Out
https://sunway.edu.np/beyond-the-classroom-unleashing-ai-and-data-science,Quick Links
https://sunway.edu.np/automatic-obstacle-avoiding-car-with-arduino-and-ultrasonic,Reach Out
https://sunway.edu.np/automatic-obstacle-avoiding-car-with-arduino-and-ultrasonic,Quick Links
https://sunway.edu.np/threads-vs-twitter,Reach Out
https://sunway.edu.np/threads-vs-twitter,Quick Links
https://sunway.edu.np/2023/02,Reach Out
https://sunway.edu.np/2023/02,Quick Links
https://sunway.edu.np/tag/data-science,Reach Out
https://sunway.edu.np/tag/data-science,Quick Links
https://sunway.edu.np/tag/ielts-scholarships,Reach Out
https://sunway.edu.np/tag/ielts-scholarships,Quick Links
https://sunway.edu.np/2022/12,Reach Out
https://sunway.edu.np/2022/12,Quick Links
https://sunway.edu.np/social-media-marketing-why-is-it-important,Reach Out
https://sunway.edu.np/social-media-marketing-why-is-it-important,Quick Links
https://sunway.edu.np/2022/11,Reach Out
https://sunway.edu.np/2022/11,Quick Links
https://sunway.edu.np/2022/10,Reach Out
https://sunway.edu.np/2022/10,Quick Links
https://sunway.edu.np/2022/08,Reach Out
https://sunway.edu.np/2022/08,Quick Links
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 1
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 2
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 1
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 2
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester One/Semester Two
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 1
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Semester 2
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Reach Out
https://sunway.edu.np/program/ba-hons-marketing-digital-communication,Quick Links
https://sunway.edu.np/category/digital-marketing,Reach Out
https://sunway.edu.np/category/digital-marketing,Quick Links
https://sunway.edu.np/about,Reach Out
https://sunway.edu.np/about,Quick Links
https://sunway.edu.np/high-paying-jobs-after-12th-science-what-are-your-options-in-2023,Reach Out
https://sunway.edu.np/high-paying-jobs-after-12th-science-what-are-your-options-in-2023,Quick Links
https://sunway.edu.np/workshop/multimedia-training-by-verside-production,Reach Out
https://sunway.edu.np/workshop/multimedia-training-by-verside-production,Quick Links
https://sunway.edu.np/workshop/free-session-on-data-science-as-a-career-for-2-students,Reach Out
https://sunway.edu.np/workshop/free-session-on-data-science-as-a-career-for-2-students,Quick Links
https://sunway.edu.np/workshop/free-digital-marketing-workshop-for-2-graduates,Reach Out
https://sunway.edu.np/workshop/free-digital-marketing-workshop-for-2-graduates,Quick Links
https://sunway.edu.np/workshop/a-session-on-data-science-as-a-career,Reach Out
https://sunway.edu.np/workshop/a-session-on-data-science-as-a-career,Quick Links
https://sunway.edu.np/workshop/webinar-datascience-ai,Reach Out
https://sunway.edu.np/workshop/webinar-datascience-ai,Quick Links
https://sunway.edu.np/workshop/sunwayian-spotlight-inspiring-alumni-talk-recap-with-mr-kiran-prajapati-data-engineer,Reach Out
https://sunway.edu.np/workshop/sunwayian-spotlight-inspiring-alumni-talk-recap-with-mr-kiran-prajapati-data-engineer,Quick Links
https://sunway.edu.np/workshop/data-science-with-python,Reach Out
https://sunway.edu.np/workshop/data-science-with-python,Quick Links
https://sunway.edu.np/author/sunwayseomanager/page/2,Reach Out
https://sunway.edu.np/author/sunwayseomanager/page/2,Quick Links
https://sunway.edu.np/category/blog/page/2,Reach Out
https://sunway.edu.np/category/blog/page/2,Quick Links
https://sunway.edu.np/author/sunwayadmin/page/2,Reach Out
https://sunway.edu.np/author/sunwayadmin/page/2,Quick Links
https://sunway.edu.np/event/winter-ai-bootcamp,Reach Out
https://sunway.edu.np/event/winter-ai-bootcamp,Quick Links
https://sunway.edu.np/event/venture-gala-2024,Reach Out
https://sunway.edu.np/event/venture-gala-2024,Quick Links
https://sunway.edu.np/event/safer-environment-with-sunwayian,Reach Out
https://sunway.edu.np/event/safer-environment-with-sunwayian,Quick Links
https://sunway.edu.np/notice/ai-admission-week,Reach Out
https://sunway.edu.np/notice/ai-admission-week,Quick Links
https://sunway.edu.np/notice/annual-day-2023,Reach Out
https://sunway.edu.np/notice/annual-day-2023,Quick Links
https://sunway.edu.np/notice/admission-open,Reach Out
https://sunway.edu.np/notice/admission-open,Quick Links
https://sunway.edu.np/notice/exam-notice-for-bcs,Reach Out
https://sunway.edu.np/notice/exam-notice-for-bcs,Quick Links
https://sunway.edu.np/blogs/page/2,Reach Out
https://sunway.edu.np/blogs/page/2,Quick Links
https://sunway.edu.np/career/vacancy-for-senior-lecturers,Web design and development – Job description
https://sunway.edu.np/career/vacancy-for-senior-lecturers,Lecturer/Researcher – AI/ML/DL
https://sunway.edu.np/career/vacancy-for-senior-lecturers,IoT  Developer/Lecturer
https://sunway.edu.np/career/vacancy-for-senior-lecturers,Reach Out
https://sunway.edu.np/career/vacancy-for-senior-lecturers,Quick Links
https://sunway.edu.np/news/ielts-scholarship,Reach Out
https://sunway.edu.np/news/ielts-scholarship,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-adex-for-ai-student-empowerment-in-cloud-computing,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-adex-for-ai-student-empowerment-in-cloud-computing,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-inspiring-lab-to-empower-students-for-industry-success,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-inspiring-lab-to-empower-students-for-industry-success,Quick Links
https://sunway.edu.np/news/to-empower-students-with-localized-ai-expertise-sunway-partners-with-diyo-ai,Reach Out
https://sunway.edu.np/news/to-empower-students-with-localized-ai-expertise-sunway-partners-with-diyo-ai,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-kathmandu-metropolitan-city-to-empower-local-communities,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-kathmandu-metropolitan-city-to-empower-local-communities,Quick Links
https://sunway.edu.np/news/our-new-partnership-with-slash-plus-empowers-students-through-real-world-learning,Reach Out
https://sunway.edu.np/news/our-new-partnership-with-slash-plus-empowers-students-through-real-world-learning,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-leading-ai-and-automation-provider-quickfox-consulting,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-partners-with-leading-ai-and-automation-provider-quickfox-consulting,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-and-clock-b-business-technology-forge-partnership-for-future-ready-graduates,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-and-clock-b-business-technology-forge-partnership-for-future-ready-graduates,Quick Links
https://sunway.edu.np/news/aqore-staffing-software-and-sunway-college-kathmandu-partner-for-graduate-employability,Reach Out
https://sunway.edu.np/news/aqore-staffing-software-and-sunway-college-kathmandu-partner-for-graduate-employability,Quick Links
https://sunway.edu.np/news/pabson-and-softed-group-forge-strategic-partnership-for-it-education-and-scholarships,Reach Out
https://sunway.edu.np/news/pabson-and-softed-group-forge-strategic-partnership-for-it-education-and-scholarships,Quick Links
https://sunway.edu.np/news/dynamic-collaboration-with-pathao-nepal,Reach Out
https://sunway.edu.np/news/dynamic-collaboration-with-pathao-nepal,Quick Links
https://sunway.edu.np/news/placement-mou-with-lis-nepal-pvt-ltd,Reach Out
https://sunway.edu.np/news/placement-mou-with-lis-nepal-pvt-ltd,Quick Links
https://sunway.edu.np/news/sunway-college-kathmandu-signs-a-training-and-placement-mou-with-yarsa-labs,Reach Out
https://sunway.edu.np/news/sunway-college-kathmandu-signs-a-training-and-placement-mou-with-yarsa-labs,Quick Links
https://sunway.edu.np/news/uk-certified-short-courses-on-data-science-and-ai,Reach Out
https://sunway.edu.np/news/uk-certified-short-courses-on-data-science-and-ai,Quick Links
https://sunway.edu.np/news/graduation,Reach Out
https://sunway.edu.np/news/graduation,Quick Links
https://sunway.edu.np/news/special-scholarships-for-ielts-score,Reach Out
https://sunway.edu.np/news/special-scholarships-for-ielts-score,Quick Links
https://sunway.edu.np/news/hult-prize,Reach Out
https://sunway.edu.np/news/hult-prize,Quick Links
https://sunway.edu.np/news/member-institute-of-aws,Reach Out
https://sunway.edu.np/news/member-institute-of-aws,Quick Links
https://sunway.edu.np/news/official-github-partner,Reach Out
https://sunway.edu.np/news/official-github-partner,Quick Links
